Selected,"Cluttered (0, 1)",Unsure ,Unsure Criterion ,"Cluttered (0, 1)",Excluded ,NOTES,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_ajexebchdhpmonmh.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_ajhpudqjnldatkzg.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_ajiqzbzvpimbjlgr.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_ajnbdpcvlecetglq.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_akzgejqvraiafxtt.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_amwckmhbgtaovhup.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_amxopmbzbcrswaas.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_anfkanheipmuiyjn.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_aoqfkcnqhwnzibfx.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_aqiqmptjxrxgpyfa.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_arqgrsjnvzeywtcp.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_arvzycjilcdbvhdm.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_atjyerwualtmzemb.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_auyeaxiimzhxcmlj.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_avmamjaohjcvoouq.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_avudonurktdtxkek.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_awfmmpuhfcunenwj.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_awuxxrtuayzannlr.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_axqmrpxxzbmtmele.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_axsotbsjcvywnvez.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_axwpzwlwzvpkjcaf.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_ayfgwfiwvgftvvme.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_aynamrqjlvhdjhec.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_azcclqsarejgpxjd.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bahidfsgotxezoku.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bczeflnxqgkpuxdm.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bdplxduzbmfrunch.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bfokuobanautoqhs.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bgqenmbeqncceclm.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bjezixqccdtgwjki.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_blthtitpliaixgfs.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bmjrnjqdommywtqo.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bmlunrvboqhtbmah.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bnupfqroxdnxqwlp.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bnpiyedeqfgcxcyf.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bnyjsyphphakbpbq.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bogbirmfuotbtkbp.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bosogyuagbnmjnoa.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bpjhtwdcpezmnlze.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bqyowpmyqcmiexoi.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_brbbefrybfbamhsb.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_brjvymqjnojshglc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_brqvhdmrdsuzujey.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bsdvbgcvwzqvpymh.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bsffviolgrqrxxwp.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bsxktxlteqqenfrp.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_btixlppeihtaiopf.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_buxrudfvqjgspprg.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bviwwlwxfydgzfkx.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bvviylrqftzeaswg.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bwkjbqaxsptqitxs.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bxobphrpxuiarbjc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bxpbnehiiejcxwtj.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bxrhiuepgrroexpy.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bzijxjwstmjsxckt.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_avgyxkwrwkjpfhrs.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_avhsscjveiskxgfk.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_avpkuksdkckyjjld.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_axjpcajibdnekmhy.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_axkmzmcftkautzfa.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_azhmuxracrzqztmf.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_bcictwjtsespmljt.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_bemasrclikzoenrw.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_bfuoybpsjrawiapb.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_bohhrpfjsodbdvsl.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_bpdkljwedgzkmixe.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_bqrjgbbxcjqywmvx.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_buhggxptcgtpdtjm.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_bxirqukkawruauqz.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shopping_mall/indoor/sun_bxwncteckpaondol.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bejurembgvsjkahz.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bgkyuujpyldusfdo.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bgnjwqtqxipucvkz.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bgnyoddujxijtbsa.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bgqnbadnoosjkmyc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bgyaucomkxrjbdhn.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bhzqpgzsuzihssra.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bjjlejziwzodzfjo.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bjosqizpcwiyndos.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bjtuiwuccvtzdtjx.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bjvtefronkamwvma.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bjzhplgyuzbctwnk.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bkmpuxtqjncssoef.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bkwqonmlfzbfphgp.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bljslhbcehzfqwcf.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bmqicbwewjrfuezg.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bovsbqvqofirphoa.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bpaoxsmdurrebtzk.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bpgkigksymskvjuu.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bpidzulpyusyymfk.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bplhftagvxebrsoc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bpyzslzodkjsoass.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bqpbjunwrpgpjonk.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bruigsdszusgsffm.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_btimgtszpkqohzza.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bvjugnnhbvzafvnx.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bwfqhnvhcwfxqeab.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bwvyrlzmstfktmxx.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bwxrswswfuxrylpf.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bxnuzwkyrkiffiex.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dabtzqnessjpewlc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dbpwhuqqovhxyufz.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dbzhlcusjpdchdjn.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dbztqantjkgwdqvw.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dcgxmokdgeayhqzc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dedbtxnpksdewort.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dezlzlcqyezcalny.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dfajsjqrrrenjdbc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dfzflofrgniqdqrf.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dgccylmulbphevrd.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dgpjrvrtwttzwnob.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dhbebvtgjhtpxvgo.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dhjvrponfjuryybu.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_diantdjugdfoevbw.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_djdtfbzuclrtxsrb.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dkcaxuvgrleqozsh.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dkguamorppdkeswq.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dkmehusxlndsnxdr.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dndcbjjoxgkshnbr.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dnhymghqnylknaot.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dnkdeisqavqnkyfe.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dogovmelwzbhegrh.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_doulwcuwnbybeepr.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dpehgdxowlcumjxt.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dpeihnqckitwfcfi.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dqbailytupmcxfdk.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dqhzyjabapqpfzcw.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dquoooumccbnbscs.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dqxpatolrdusxndu.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_drgfoelxijllbxqz.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_drxqakpfemapkotu.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dsmpdnysfakldetw.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dspyutyhkxgphnqz.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dszcluursqttcptc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dtmmsszoqslcpxqx.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_duwpxdseeacdkfod.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_duybmdiewesgcgyh.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dvinybetkvtwpsnd.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dweqocileejnmone.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dwjwtumoxgrbrgev.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dwmzsindsvdilbfs.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dxkhjwgvaoynubvm.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dxokrjeqbvqknjak.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dxszhpaeqoqzbvtq.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dyjngcwmjvckzejo.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/sushi_bar/sun_dzxhljfykkjdensa.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shoe_shop/sun_aejhcuoxtbveimrz.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shoe_shop/sun_ahyoemqpoceaawxw.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shoe_shop/sun_anhkshengtxviyma.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shoe_shop/sun_ayfxupxvzafxpdtx.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/shoe_shop/sun_botmgezxxjvdutzy.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/waiting_room/sun_aonsycuooznhyudq.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,y/youth_hostel/sun_agmebostdzturvie.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/supermarket/sun_awlzyluyelgzkpkc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,t/toyshop/sun_aljxfzjcabdhtoqc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/waiting_room/sun_bfcodejtrwimbcak.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,w/wine_cellar/bottle_storage/sun_bkyuehyynfuutglc.jpg,,,,,,,,,,,,,,,,,,,,,
,,,,,s/staircase/sun_bkvhogjdzmrccylr.jpg,,,,,,,,,,,,,,,,,,,,,
